first_down_penalty,penalty,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,penalty_type,ep,epa,desc,play_type,play_clock,play_id,game_id,old_game_id,home_team,away_team,season_type,week,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,td_player_name,td_player_id,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,vegas_wpa,vegas_home_wpa,home_wp_post,away_wp_post,vegas_wp,vegas_home_wp,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,punt_blocked,first_down_rush,first_down_pass,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,touchback,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,passing_yards,receiver_player_id,receiver_player_name,receiving_yards,rusher_player_id,rusher_player_name,rushing_yards,lateral_receiver_player_id,lateral_receiver_player_name,lateral_receiving_yards,lateral_rusher_player_id,lateral_rusher_player_name,lateral_rushing_yards,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,tackle_with_assist,tackle_with_assist_1_player_id,tackle_with_assist_1_player_name,tackle_with_assist_1_team,tackle_with_assist_2_player_id,tackle_with_assist_2_player_name,tackle_with_assist_2_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,sack_player_id,sack_player_name,half_sack_1_player_id,half_sack_1_player_name,half_sack_2_player_id,half_sack_2_player_name,return_team,return_yards,replay_or_challenge,replay_or_challenge_result,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,safety_player_name,safety_player_id,season,cp,cpoe,series,series_success,series_result,order_sequence,start_time,time_of_day,stadium,weather,nfl_api_id,play_deleted,play_type_nfl,special_teams_play,st_play_type,end_clock_time,end_yard_line,fixed_drive,fixed_drive_result,drive_real_start_time,drive_play_count,drive_time_of_possession,drive_first_downs,drive_inside20,drive_ended_with_score,drive_quarter_start,drive_quarter_end,drive_yards_penalized,drive_start_transition,drive_end_transition,drive_game_clock_start,drive_game_clock_end,drive_start_yard_line,drive_end_yard_line,drive_play_id_started,drive_play_id_ended,away_score,home_score,location,result,total,spread_line,total_line,div_game,roof,surface,temp,wind,home_coach,away_coach,stadium_id,game_stadium,aborted_play,success,passer,passer_jersey_number,rusher,rusher_jersey_number,receiver,receiver_jersey_number,pass,rush,first_down,special,play,passer_id,rusher_id,receiver_id,name,jersey_number,id,fantasy_player_name,fantasy_player_id,fantasy,fantasy_id,out_of_bounds,home_opening_kickoff,qb_epa,xyac_epa,xyac_mean_yardage,xyac_median_yardage,xyac_success,xyac_fd,xpass,pass_oe
1,1,SF,00-0033870,S.Thomas,5,Neutral Zone Infraction,-0.039102572365663946,1.8872879958944395,"(2:54) (Run formation) PENALTY on SF-94-S.Thomas, Neutral Zone Infraction, 5 yards, enforced at MIN 41 - No Play.",no_play,0,3817,2018_01_SF_MIN,2018090904,MIN,SF,REG,1,MIN,home,SF,MIN,59,2018-09-09,174,174,174,Half2,0,22,0,4,4,0,02:54,MIN 41,1,32,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,NA,NA,NA,NA,2,1,24,16,24,16,8,24,16,8,0.5039309859275818,0.10871198028326035,6.327160517685115e-4,0.1403510868549347,0.10186699032783508,0.00927765667438507,0.13522858917713165,0,0,6.479544995007338,-6.479544995007338,-3.0775116757140495,3.0775116757140495,12.723834885802667,-12.723834885802667,NA,NA,0,0,-4.571060633519664,4.571060633519664,4.5034498947206885,-4.5034498947206885,-29.111223990563303,29.111223990563303,40.06438824528045,-40.06438824528045,0.9526768922805786,0.04732310771942139,0.9526768922805786,0.04732310771942139,0.017142176628112793,0.02137058973312378,0.02137058973312378,NA,NA,0.953528642654419,0.953528642654419,0.13182624243199825,-0.13182624243199825,0.4215013381765925,-0.4215013381765925,NA,NA,0,0,0.035135643176529396,-0.035135643176529396,0.1683342084288597,-0.1683342084288597,0.03152807205149888,-0.03152807205149888,0.3671420217309105,-0.3671420217309105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,2018,NA,NA,57,1,First down,3817,"9/9/18, 13:02:39",2018-09-09T20:02:54Z,U.S. Bank Stadium,"N/A (Indoors) Temp: ° F, Wind: mph",10012018-0909-04ab-f952-4bc0b998a93d,0,PENALTY,0,NA,NA,NA,22,Punt,2018-09-09T19:51:05Z,8,3:57,2,0,0,4,4,5,PUNT,PUNT,05:46,01:49,MIN 18,50,3655,3932,16,24,Home,8,40,6,46.5,0,dome,sportturf,NA,NA,Mike Zimmer,Kyle Shanahan,MIN01,U.S. Bank Stadium,0,1,NA,NA,NA,NA,NA,NA,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1.8872879958944395,NA,NA,NA,NA,NA,0.15680833160877228,NA
1,1,KC,00-0034818,D.Nnadi,5,Encroachment,0.4024625029414892,1.7365952144027688,"(:50) (Run formation) PENALTY on KC-91-D.Nnadi, Encroachment, 5 yards, enforced at KC 49 - No Play.",no_play,0,1859,2018_09_KC_CLE,2018110403,CLE,KC,REG,9,CLE,home,KC,KC,49,2018-11-04,50,50,1850,Half1,0,7,0,2,4,0,00:50,KC 49,1,79,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,NA,NA,NA,NA,3,1,9,21,9,21,-12,9,21,-12,0.7464470267295837,0.057464390993118286,9.107041987590492e-4,0.030983731150627136,0.08780460804700851,9.155275183729827e-4,0.07547404617071152,0,0,-13.320170555119722,13.320170555119722,-2.7179869209066965,2.7179869209066965,-15.834385997269418,15.834385997269418,NA,NA,0,0,-3.175360032764729,3.175360032764729,-7.108944133971818,7.108944133971818,2.7968771506566554,-2.7968771506566554,-16.096704911265988,16.096704911265988,0.16450124979019165,0.8354987502098083,0.16450124979019165,0.8354987502098083,0.044519200921058655,0.018889199942350388,0.018889199942350388,NA,NA,0.05790756270289421,0.05790756270289421,-0.04912540564672607,0.04912540564672607,-0.4596344457357465,0.4596344457357465,NA,NA,0,0,0.018876154993766936,-0.018876154993766936,-0.3212898842530729,0.3212898842530729,0.018876154993766936,-0.018876154993766936,-0.42239529113345164,0.42239529113345164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,2018,NA,NA,28,1,First down,1859,"11/4/18, 13:02:34",2018-11-04T19:22:46Z,Cleveland Browns Stadium,"Sunny Temp: 53° F, Humidity: 49%, Wind: South 16 mph",10012018-1104-0312-8a0f-fbfd517d47b4,0,PENALTY,0,NA,NA,NA,7,Touchdown,2018-11-04T19:13:47Z,9,1:58,5,1,1,2,2,10,KICKOFF,TOUCHDOWN,02:24,00:26,CLE 21,KC 19,1615,1969,37,21,Home,-16,58,-7.5,51,0,outdoors,grass,53,16,Gregg Williams,Andy Reid,CLE00,FirstEnergy Stadium,0,1,NA,NA,NA,NA,NA,NA,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1.7365952144027688,NA,NA,NA,NA,NA,0.3987266421318054,NA
1,1,LA,00-0029630,M.Brockers,5,Encroachment,3.1907233344973065,2.8130177975981496,"(1:46) (Run formation) PENALTY on LA-90-M.Brockers, Encroachment, 5 yards, enforced at LA 10 - No Play.",no_play,0,879,2018_20_LA_NO,2019012000,NO,LA,POST,20,NO,home,LA,LA,10,2019-01-20,106,1006,2806,Half1,0,5,0,1,4,0,01:46,LA 10,2,68,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,NA,NA,NA,NA,2,3,6,0,6,0,6,6,0,6,0.0045489175245165825,0.01566188596189022,4.232336941640824e-4,0.023475538939237595,0.8210145831108093,8.581143338233232e-4,0.13401775062084198,0,0,13.016534307738766,-13.016534307738766,-1.3756503747426905,1.3756503747426905,9.344078943852374,-9.344078943852374,NA,NA,0,0,3.701517249806784,-3.701517249806784,3.4614485371120534,-3.4614485371120534,6.2949540067929775,-6.2949540067929775,3.0491249370593954,-3.0491249370593954,0.7700583338737488,0.22994166612625122,0.7700583338737488,0.22994166612625122,0.03677046298980713,0.04023122787475586,0.04023122787475586,0.8068287968635559,0.1931712031364441,0.7939702272415161,0.7939702272415161,-0.021878212690353394,0.021878212690353394,0.1969325840473175,-0.1969325840473175,NA,NA,0,0,0.0793815553188324,-0.0793815553188324,0.13915717601776123,-0.13915717601776123,0.0793815553188324,-0.0793815553188324,0.11755102872848511,-0.11755102872848511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,2018,NA,NA,10,1,First down,879,"1/20/19, 15:05:26",2019-01-20T20:37:28Z,Caesars Superdome,"Mostly Sunny Temp: 42° F, Humidity: 59%, Wind: NNW 11 mph",10012019-0120-00d2-9c6a-c240b0871487,0,PENALTY,0,NA,NA,NA,5,Touchdown,2019-01-20T20:32:03Z,8,3:51,4,1,1,1,1,5,PUNT,TOUCHDOWN,05:26,01:35,NO 32,LA 5,685,932,26,23,Home,-3,49,3,55,0,dome,sportturf,NA,NA,Sean Payton,Sean McVay,NOR00,Mercedes-Benz Superdome,0,1,NA,NA,NA,NA,NA,NA,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2.8130177975981496,NA,NA,NA,NA,NA,0.7083919048309326,NA
1,1,ARI,00-0032129,J.Hicks,5,Neutral Zone Infraction,3.4980531475157477,1.5495931227342226,"(4:38) (No Huddle) PENALTY on ARI-58-J.Hicks, Neutral Zone Infraction, 5 yards, enforced at ARI 19 - No Play.",no_play,0,1626,2019_01_DET_ARI,2019090809,ARI,DET,REG,1,DET,away,ARI,ARI,19,2019-09-08,278,278,2078,Half1,0,11,0,2,4,0,04:38,ARI 19,1,95,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,NA,NA,NA,NA,3,2,0,10,10,0,10,10,0,10,0.10470620542764664,0.0211018156260252,3.6387649015523493e-4,0.05923847481608391,0.4303947389125824,7.58495123591274e-4,0.3834363520145416,0,0,-17.007717209961577,17.007717209961577,2.8053012391901575,-2.8053012391901575,-14.490670095453883,14.490670095453883,NA,NA,0,0,-5.351915997103788,5.351915997103788,-8.765595550998114,8.765595550998114,-3.3432297011604533,3.3432297011604533,-13.949592708866025,13.949592708866025,0.8465201258659363,0.15347987413406372,0.15347987413406372,0.8465201258659363,0.008572399616241455,0.02202695608139038,-0.02202695608139038,0.14490747451782227,0.8550925254821777,0.8905087113380432,0.10949128866195679,-0.032322704792022705,0.032322704792022705,-0.308111116772697,0.308111116772697,NA,NA,0,0,0.013688892126083374,-0.013688892126083374,-0.3189215813932872,0.3189215813932872,0.013688892126083374,-0.013688892126083374,-0.4014110719023204,0.4014110719023204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,2019,NA,NA,21,1,First down,1626,"9/8/19, 16:25:26",2019-09-08T21:28:54Z,State Farm Stadium,"N/A Temp: ° F, Wind: mph",10012019-0908-09c6-8cc0-ade3a436022a,0,PENALTY,0,NA,NA,NA,11,Touchdown,2019-09-08T21:23:41Z,9,6:09,5,1,1,2,2,10,PUNT,TOUCHDOWN,09:47,03:38,DET 5,ARI 9,1439,1706,27,27,Home,0,54,-2.5,45.5,0,closed,grass,NA,NA,Kliff Kingsbury,Matt Patricia,PHO00,State Farm Stadium,0,1,NA,NA,NA,NA,NA,NA,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.5495931227342226,NA,NA,NA,NA,NA,0.19857169687747955,NA
1,1,TB,00-0033129,C.Nassib,5,Encroachment,1.3514199794153683,1.568788081407547,"(1:18) (Shotgun) PENALTY on TB-94-C.Nassib, Encroachment, 5 yards, enforced at TB 41 - No Play.",no_play,0,4932,2019_04_TB_LA,2019092909,LA,TB,REG,4,LA,home,TB,TB,41,2019-09-29,78,78,78,Half2,0,23,0,4,4,0,01:18,TB 41,1,12,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,NA,NA,NA,NA,1,2,40,48,40,48,-8,40,48,-8,0.6128705739974976,0.05670923739671707,3.674411273095757e-4,0.026159467175602913,0.10141419619321823,0.003239487065002322,0.1992396116256714,0,0,-9.640679001416213,9.640679001416213,1.742960844450863,-1.742960844450863,-17.005616396654577,17.005616396654577,NA,NA,0,0,-8.64718986520893,8.64718986520893,1.7623405968173307,-1.7623405968173307,-17.469033925182885,17.469033925182885,0.01656436744045653,-0.01656436744045653,0.0627889558672905,0.9372110441327095,0.0627889558672905,0.9372110441327095,0.052197352051734924,0.08455720543861389,0.08455720543861389,0.11498630791902542,0.8850136920809746,0.10041768848896027,0.10041768848896027,-0.015320291239577455,0.015320291239577455,-0.5463824664835645,0.5463824664835645,NA,NA,0,0,-0.14960832085702236,0.14960832085702236,-0.24962214458834842,0.24962214458834842,0.44396462354567234,-0.44396462354567234,-0.9998308194513292,0.9998308194513292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,2019,NA,NA,72,1,First down,4932,"9/29/19, 16:05:45",2019-09-29T23:32:51Z,Los Angeles Memorial Coliseum,"Mostly Sunny Temp: 74° F, Humidity: 41%, Wind: SW 2 mph",10012019-0929-099f-b426-cd132eac4d31,0,PENALTY,0,NA,NA,NA,23,Opp touchdown,2019-09-29T23:25:14Z,7,1:29,3,0,1,4,4,-5,KICKOFF,FUMBLE,02:35,01:06,LA 25,TB 46,4704,5000,55,40,Home,-15,95,9,48.5,0,outdoors,grass,74,2,Sean McVay,Bruce Arians,LAX99,Los Angeles Memorial Coliseum,0,1,NA,NA,NA,NA,NA,NA,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.568788081407547,NA,NA,NA,NA,NA,0.7811417579650879,NA
1,1,SEA,00-0031364,J.Clowney,5,Neutral Zone Infraction,1.9543867050670087,2.5647573030437343,"(11:39) (Shotgun) PENALTY on SEA-90-J.Clowney, Neutral Zone Infraction, 5 yards, enforced at SEA 32 - No Play.",no_play,0,2282,2019_08_SEA_ATL,2019102700,ATL,SEA,REG,8,ATL,home,SEA,SEA,32,2019-10-27,699,1599,1599,Half2,0,11,0,3,4,0,11:39,SEA 32,2,75,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,NA,NA,NA,NA,2,3,0,24,0,24,-24,0,24,-24,0.005207493901252747,0.09694714099168777,6.513332482427359e-4,0.13710398972034454,0.5259395241737366,0.0021226746030151844,0.2320278286933899,0,0,-24.695140881802416,24.695140881802416,-14.945625252294121,14.945625252294121,-4.926816036554632,4.926816036554632,NA,NA,0,0,-9.435690376878483,9.435690376878483,9.714981384409807,-9.714981384409807,-12.30244449104066,12.30244449104066,8.13028148479399,-8.13028148479399,0.022367022931575775,0.9776329770684242,0.022367022931575775,0.9776329770684242,0.017720814794301987,0.004365638829767704,0.004365638829767704,NA,NA,0.006390721537172794,0.006390721537172794,-0.38207937830591754,0.38207937830591754,0.006892991461246223,-0.006892991461246223,NA,NA,0,0,-0.07368289192727306,0.07368289192727306,0.12096760049462318,-0.12096760049462318,-0.07738726099541882,0.07738726099541882,0.09632190689444542,-0.09632190689444542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,2019,NA,NA,33,1,First down,2282,"10/27/19, 13:15:29",NA,Mercedes-Benz Stadium,"sUNNY Temp: 65° F, Humidity: 63%, Wind: mph",10012019-1027-0080-5eba-2829ca1ecd18,0,PENALTY,0,NA,NA,NA,11,Touchdown,2019-10-27T18:39:16Z,7,4:06,3,0,1,3,3,0,KICKOFF,TOUCHDOWN,15:00,10:54,ATL 25,SEA 23,2092,2348,27,20,Home,-7,47,-7.5,48.5,0,open,fieldturf,NA,NA,Dan Quinn,Pete Carroll,ATL97,Mercedes-Benz Stadium,0,1,NA,NA,NA,NA,NA,NA,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2.5647573030437343,NA,NA,NA,NA,NA,0.850923478603363,NA
1,1,GB,00-0031935,P.Smith,2,Defensive Offside,2.754209824546706,1.3686973311123438,"(:13) (Shotgun) 7-K.Allen pass incomplete short middle to 22-C.McCaffrey (26-D.Savage). PENALTY on GB-91-P.Smith, Defensive Offside, 2 yards, enforced at GB 4 - No Play.",no_play,0,4208,2019_10_CAR_GB,2019111003,GB,CAR,REG,10,CAR,away,GB,GB,4,2019-11-10,13,13,13,Half2,0,18,0,4,4,0,00:13,GB 4,1,88,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,24,16,16,24,-8,16,24,-8,0.3203291893005371,0.001403907430358231,4.275869287084788e-4,0.004949026741087437,0.4756188690662384,0.0027673104777932167,0.19450409710407257,0,0,3.683145365955209,-3.683145365955209,6.660766586574027,-6.660766586574027,1.3299617903290875,-1.3299617903290875,NA,NA,0,0,1.0465164143242873,-1.0465164143242873,-6.5442572441345455,6.5442572441345455,7.388481578876963,-7.388481578876963,-9.842699719428545,9.842699719428545,0.06618919223546982,0.9338108077645302,0.9338108077645302,0.06618919223546982,0.042980581521987915,0.06076428294181824,-0.06076428294181824,0.8908302262425423,0.10916977375745773,0.07934179902076721,0.9206582009792328,0.20641480123369516,-0.20641480123369516,0.21715768095220356,-0.21715768095220356,NA,NA,0,0,-0.03182700276374817,0.03182700276374817,-0.07000014210377903,0.07000014210377903,-0.015603616833686829,0.015603616833686829,0.08817307254041462,-0.08817307254041462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,2019,NA,NA,61,1,First down,4208,"11/10/19, 16:25:33",2019-11-11T00:38:24Z,Lambeau Field,"Temp: 34° F, Humidity: 59%, Wind: North 6 mph",10012019-1110-0370-dc38-af818dcbc650,0,PENALTY,0,NA,NA,NA,18,End of half,2019-11-11T00:20:59Z,18,2:25,6,1,0,4,4,5,PUNT,END_GAME,02:25,00:00,CAR 11,GB 2,3713,4310,16,24,Home,8,40,5,49,0,outdoors,grass,34,6,Matt LaFleur,Ron Rivera,GNB00,Lambeau Field,0,1,K.Allen,7,NA,NA,C.McCaffrey,22,1,0,1,0,1,00-0034577,NA,00-0033280,K.Allen,7,00-0034577,NA,NA,C.McCaffrey,00-0033280,0,0,1.3686973311123438,NA,NA,NA,NA,NA,0.9451696276664734,5.483037233352661
